state,season,date,latitude,longitude,description
Michigan,Summer,2010-08-15,43.2725,-85.2515, Two individuals describe possible activity outside a cabin on Turk Lake
Michigan,Summer,2012-06-15,43.265,-84.94099, Possible paralleling described and tall figure seen at night south of Mt. Pleasant
Michigan,Fall,2017-10-28,43.38621,-84.88741, Ongoing activity including a late night sighting at a home east of Vestaburg
Michigan,Summer,2009-06-15,45.0635,-83.9205, Possible sighting and vocalizations heard by a young man near Hillman
Michigan,Spring,2010-07-26,44.94835,-84.165, Woman recalls daylight sighting while driving and a possible incident at a home east of Gaylord
Michigan,Fall,2012-03-15,45.22039,-84.21035, Hunter has unnerving experience at Bear Den Lake NE of Gaylord
Michigan,Summer,2006-08-15,43.689,-86.376, Couple relate possible sighting on their back deck and unexplained activity while camping near Hart
Michigan,Fall,2001-11-15,47.232,-88.16361, Father and sons hear screams while deerhunting near Gay
Michigan,Fall,1979-10-01,43.153,-85.5995, Bow hunter remembers possible intimidation behavior near Grand Rapids.
Michigan,Spring,2011-05-23,44.76665,-85.00165, Man recalls encounter he had as a teenager near Kalkaska
Michigan,Spring,1974-03-15,42.225,-85.6885, Multiple childhood interactions recalled by a woman who grew up near Kalamazoo
Michigan,Fall,1960-10-31,46.10294,-88.45181, Memory told of a possible daylight sighting while driving deer on a farm east of Iron River
Michigan,Fall,1983-08-15,43.1095,-84.9825, Homeowner recalls a sighting outside her window and hearing strange vocalizations near Palo
Michigan,Spring,2015-04-01,42.75195,-81.52805, Teen recounts possible encounter while walking in a Lansing city park
Michigan,Summer,1965-07-15,43.94111,-83.27139, Apelike creature seen by children on a sand dune near Caseville
Michigan,Spring,2003-05-01,41.79639,-84.4587," Two bikers hear strange sound near ""Lost Nation"""
Michigan,Summer,1982-06-25,44.66666,-85.79052, Camper recounts late night experience and finds footprints near Interlochen
Michigan,Summer,2012-07-15,46.25,-89.5, Possible daytime road crossing within the Sylvania Wilderness Area
Michigan,Fall,1996-10-01,43.87,-84.355, Man tells of sighting of two creatures while shining for deer near Beaverton
Michigan,Winter,2012-01-09,43.83165,-84.41335, Woman has a possible encounter involving her vehicle while driving near Beaverton
Michigan,Winter,2013-04-06,44.12,-84.50999, Memory told of a possible nighttime sighting by a teenager snowmobiling south of Houghton Lake
Michigan,Summer,2016-08-15,46.3018,-89.91997, Trapper has a daylight sighting while driving near Wakefield
Michigan,Winter,1984-02-11,44.64535,-85.77714, Teens find footprint in swampy ground near Interlochen.
Michigan,Fall,2008-12-03,44.685,-85.433, Possible daylight sighting by a mountain biker in the Pere Marquette State Forest
Michigan,Winter,2012-12-26,44.71466,-85.44922, Snowmobiler observes a large figure cross the trail behind him near Traverse City
Michigan,Spring,2006-04-11,41.9773,-84.7802," Resident reports numerous incidents in his neighborhood outside Allen, near borders of MI, IN and OH"
Michigan,Summer,2014-09-05,41.78913,-84.53609, Possible late afternoon road crossing north of Ransom
Michigan,Spring,2013-04-11,44.2725,-83.89001, Daylight sighting by a young man fishing near Whittemore
Michigan,Fall,2016-11-14,44.49427,-83.40396, Resident's sighting three miles north of Wurtsmith Air Force Base.
Michigan,Fall,2017-10-05,44.42654,-83.37971, Father and daughter have possible late night sighting on edge of Huron National Forest
Michigan,Fall,1996-11-17,46.2803,-88.7751, Possible Sighting by Deer Hunter in the Ottawa National Forest
Michigan,Fall,1990-10-20,43.5975,-84.66833," Nighttime sighting by three in car, near Mt. Pleasant"
Michigan,Fall,2000-09-01,42.20901,-84.53098, Trucker recounts possible early morning experience while making a delivery outside Spring Arbor
Michigan,Fall,2011-11-19,42.17291,-84.10373, Hunter hears unknown screams after shooting a deer near Jackson
Michigan,Spring,2002-05-26,42.39472,-85.60028," Nighttime sighting by four witnesses, near Plainwell"
Michigan,Fall,2011-06-29,44.525,-85.075, Nighttime sighting remembered while driving southeast of Kalkaska
Michigan,Fall,2008-10-06,43.21,-85.41, Man recalls spotting a sasquatch watching him while hunting deer north of Grand Rapids
Michigan,Fall,2013-11-15,43.22,-85.68," Multiple interactions involving a possible road crossing, vocalizations and paralleling experienced by a hunter/homeowner near the Rogue River Game Area"
Michigan,Fall,1982-10-01,45.9642,-87.3289, Motorist sighting on County Road 426 between Cornell and Watson
Michigan,Spring,1973-05-01,44.7,-84.71, Man recalls childhood incident near Grayling
Michigan,Summer,2008-06-15,45.33075,-85.23538, Woman describes foul odor and possible vocalizatons near home outside Charlevoix
Michigan,Fall,1974-09-16,42.323,-85.05965, Motorist has nighttime sighting of animal near Marshall.
Michigan,Winter,1974-12-15,42.0288,-86.5153," Observer hears scream changing to low ""demonic"" chuckle"
Michigan,Fall,1984-10-01,44.5976,-86.09081," Possible stalking at rural school bus stop near Benzonia, Michigan"
Michigan,Fall,1970-09-01,46.56913,-88.28403, Dusk sighting by two women near Three Lakes (w/sketch by artist)
Michigan,Fall,2003-11-15,43.92736,-83.92834," Bigfoot tries to hide under brush, leaves legs exposed"
Michigan,Summer,1980-06-27,44.98276,-83.84937, Fisherman recalls being startled by late night encounter on Fletcher Pond near Hillman
Michigan,Summer,2007-06-20,42.4637,-85.95915, Possible vocals at property near the Allegan State Game Area
Michigan,Summer,1944-07-01,46.35503,-86.97, Memory told of a possible daylight sighting while playing in the woods in Eben Junction
Michigan,Summer,2007-06-14,46.4722,-86.5367, Possible knocking heard in Pictured Rocks National Lakeshore
Michigan,Summer,2011-11-03,45.1365,-83.5175, Possible vocalizations heard from woods on a family farm outside Alpena
Michigan,Summer,1971-07-15,46.5244,-88.16701, Teenager views runner covered in hair near Michigamme
Michigan,Spring,1985-05-15,44.62845,-85.86292," Near Bendon, woman and daughter recall their daylight sighting from automobile"
Michigan,Summer,1998-08-10,44.51436,-85.82096, Sisters have nighttime sighting near Buckley.
Michigan,Summer,2010-08-01,44.73109,-86.11156, Description of several strange encounters along Sleeping Bear Dunes National Shoreline
Michigan,Winter,1993-02-07,41.77945,-85.99374," Man recalls a possible brief sighting near Buchanan, while looking for dog"
Michigan,Summer,2012-06-10,42.19,-86.36, Gentleman walking his dog at dusk describes possible encounter and print near St. Joseph.
Michigan,Fall,1979-10-18,42.3125,-84.7378, Sighting by two teenagers in woods near Albion
Michigan,Summer,1969-07-01,41.80205,-85.84005, Possible Evening Encounter by Woman on Horseback near Union
Michigan,Fall,2008-10-16,45.1475,-84.425, Dusk sighting by two teenagers participating in the Youth Deer Hunt near Wolverine
Michigan,Summer,2009-07-17,45.35665,-84.605, Motorist is shocked by sighting on I-75 between Wolverine & Indian River
Michigan,Winter,2013-01-08,45.31915,-84.30746, Hunters come across an unknown track line with an incredible stride near Tower
Michigan,Summer,2011-02-21,46.37165,-84.91665, Woman recalls her early morning sighting of a sasquatch east of Brimley
Michigan,Summer,2000-07-15,44.82167,-84.47611, Odd sounds and animal behavior from the forest cause woman concern.
Michigan,Summer,1986-07-15,46.01278,-86.81917, Campers have strange encounter near swamp in the Upper Peninsula
Michigan,Fall,1997-10-13,45.87165,-87.02158, Daylight multi-witness road-crossing sighting just outside Gladstone (MI-UP)
Michigan,Summer,2001-07-16,45.74023,-87.09378, Possible early evening sighting at a cemetery outside Escanaba
Michigan,Fall,2005-10-22,45.78247,-87.326, Possible sighting by a motorist avoiding deer west of Escanaba
Michigan,Spring,2014-04-23,45.93311,-87.05026, Fishermen have possible daytime encounter near Escanaba
Michigan,Fall,2016-11-26,45.89259,-87.04828, Possible ongoing activity experienced while hiking a trail outside Gladstone
Michigan,Spring,2018-05-30,46.06728,-87.15701, Possible vocalization outside Rock MI near western edge of Hiawatha National Forest
Michigan,Summer,1965-07-01,46.01398,-87.98718, Afternoon highway crossing near Felch
Michigan,Fall,2003-11-07,44.6375,-83.51418," Hunters endure hour-long, intimidation behavior by unseen aggressor(s)"
Minnesota,Summer,1992-08-15,46.50385,-95.11484, A family is chased by a sasquatch near Wadena.
Minnesota,Spring,1989-04-22,45.95602,-94.87069, Man tells of a possible nighttime encounter while burning garbage near Long Prairie
Minnesota,Winter,2018-03-17,45.8,-94.27725, Nighttime sighting by a motorist near the city of Rice
Minnesota,Fall,1978-11-04,48.52579,-96.28425, Hunter has a close but brief encounter in a hazelnut bog near Middle River
Minnesota,Summer,2008-06-21,47.1589,-94.83755, Witness hears loud screams and foot steps while camping near Laporte
Minnesota,Fall,1975-10-01,46.73252,-94.68516, Memory told of a possible encounter while coon hunting near Houston
Minnesota,Spring,2002-05-19,43.80075,-92.36145, Two witnesses have a daylight encounter in their camp near Spring Valley
Minnesota,Fall,1978-09-01,46.78149,-93.81888, Husband and wife have bedtime visitors at their window near Emily
Minnesota,Winter,2007-03-11,48.0607,-90.58915, Snowmobilers find several sets of large tracks on the Gun Flint Trail (w/photos)
Minnesota,Summer,2013-08-18,46.06195,-90.0545, Canoers report a rock throw and possible grunts near Grand Marais
Minnesota,Fall,2005-10-08,43.80075,-92.36145, Daylight sighting by squirrel hunter near Spring Valley
Minnesota,Fall,1970-11-01,47.52522,-93.25262, Memory told of seeing an upright figure walk into a shooting lane while hunting near Nashwauk
Minnesota,Fall,1999-09-15,47.49753,-93.61481," Grouse hunter describes encounter with a sasquatch 11 southwest of Grand Rapids, MN"
Minnesota,Summer,2006-06-20,47.323,-93.9137, Possible nighttime sighting by motorist near Ball Club
Minnesota,Summer,2009-07-11,47.31732,-93.28008, Woman and friend watch a tall animal walk oddly across a mine hill in Calumet
Minnesota,Summer,2009-08-16,47.5,-93.0, Husband and wife experience an up-close daylight sighting on Hwy. 7 north of Bovey
Minnesota,Winter,2013-03-03,47.65885,-93.75745, Cabin owner discovers possible footprint trail across lake and onto property near Bigfork
Minnesota,Spring,2015-06-03,47.76524,-94.07877, Strange incident while taking photos in the Lost Forty SNA
Minnesota,Summer,2004-06-01,46.02361,-92.88618, A man is woken by a whoop near his home and a few months later sees an upright creature run past his barn
Minnesota,Winter,2007-02-23,46.3725,-92.83521, Possible daylight sighting by motorist on a gravel road south of Sturgeon Lake
Minnesota,Spring,2007-06-10,46.3666,-92.84309, Possible vocalizations south of Sturgeon Lake.
Minnesota,Spring,2013-04-09,48.8572,-96.0073, Possible daybreak sighting by a motorist in farm country north of Badger
Minnesota,Spring,1986-05-17,48.1784,-92.12065, Airman recalls diverse encounters on excursion into Boundary Waters Canoe Area Wilderness
Minnesota,Summer,2004-07-17,47.27147,-93.02428, Vocalizations heard and animal observed near Hibbing.
Minnesota,Spring,2006-11-10,47.5754,-92.53, Dusk sighting by cyclist north of the town of Virginia
Minnesota,Fall,2009-10-18,47.51591,-92.6349, Possible brief sighting by a motorist outside Mountain Iron
Minnesota,Fall,2011-08-22,48.13826,-92.2895, Unknown nighttime visitor at a campsite on Lake Jeannette
Minnesota,Fall,2012-09-03,47.4284,-92.01759, Daylight sighting while scouting hunting locations near Skibo
Minnesota,Summer,2013-06-28,48.1316,-92.296, Possible encounter makes campers leave Lake Jeanette campground near Orr
Minnesota,Fall,2014-10-23,47.47025,-92.75357, Hunter scouting locations has a possible encounter near Buhl
Minnesota,Spring,2018-07-17,47.83334,-92.92708, Daytime road crossing on MN-73 near the town of Cook
Minnesota,Fall,2019-07-25,46.92417,-92.83774, Hunter's sighting near gravel pits outside Floodwood
Minnesota,Fall,2020-11-09,47.87965,-91.97748, Sasquatch sighting by motorist 5 miles west of Ely
Michigan,Fall,2006-10-01,44.56215,-83.78585, Possible vocalization heard at dusk by bowhunter near Glennie
Michigan,Fall,2011-05-19,44.62,-83.62335, Two bowhunters hear possible screams near Glennie
Michigan,Summer,2013-07-31,44.68047,-83.61314, Huge rocks thrown at night fishermen on Jewell Lake
Michigan,Summer,2018-06-27,44.56203,-83.45052, Family and friends hear two whoops from an unknown creature outside Mikado.
Minnesota,Fall,1977-09-03,46.69303,-92.49979, Man recalls multiple witness incident as a teenager camping south of Cloquet
Minnesota,Winter,2000-02-21,45.1836,-93.06226," Daylight sighting by a couple, on a frozen lake near Centerville."
Missouri,Winter,2007-11-18,36.57869,-90.21339, Couple witness rocks thrown and possible vocalizations between two animals on either side of a fishing dock near Williamsville
Missouri,Fall,1956-10-15,38.039,-90.7517, Child encounters a man-like creature in a shed.
Missouri,Fall,2011-11-22,37.85524,-94.11218, Night road crossing observed near El Dorado Springs
Missouri,Spring,1977-03-15,37.5656,-92.1426, Childhood memory of a figure filling the window of her home near Evening Shade
Missouri,Summer,1994-08-23,36.66887,-93.29459, Memory told of a nighttime close encounter in the Henning Conservation Area near Branson
Missouri,Summer,1975-07-15,36.67065,-93.65774, School teacher remembers his close encounter with a sasquatch while hunting near Cape Fair
Missouri,Winter,1986-01-14,36.87593,-89.86899,  Man recalls his brief daylight sighting outside Bloomfield
Missouri,Spring,1976-04-10,37.718,-90.177," Two young campers get stalked at night, then a Sasquatch sighting the next morning near John J. Audubon Historic Trail in Mark Twain National Forest"
Missouri,Fall,1976-10-20,38.73802,-90.53249, Several incidents experienced by father and son outside St. Louis
Missouri,Fall,2012-10-15,37.40025,-90.23058, Man returns home at night to find a tall figure standing by his deer lick outside Farmington
Missouri,Summer,1977-08-15,37.9939,-93.8794," Family camping encounter large, fur covered creature. Footprints are discovered at the campsite"
Missouri,Summer,1982-07-15,38.0944,-93.5577, Two six foot tall creatures seen by witness.
